ID,Date ,Database,Seizure Country,Seizure City,Origin Country1,Origin City1,Origin Country2,Origin City2,Origin Country3,Origin City3,Transit Country1,Transit City1,Transit Country2,Transit City2,Transit Country3,Transit City3,Transit Country4,Transit City4,Destination Country1,Destination City1,Destination Country2,Destination City2,Destination Country3,Destination City 3,Seizure Location,Year,Date ,Origin Country1,Origin City1,Origin Country2,Origin City2,Origin Country3,Origin City3,Transit Country1,Transit City1,Transit Country2,Transit City2,Transit Country3,Transit City3,Transit Country4,Transit City4,Destination Country1,Destination City1,Destination Country2,Destination City2,Destination Country3,Destination City 3,Seizure Country,Seizure City
454,1/10/2014,Rhino Horn,Singapore,Singapore,Mozambique,Maputo,,,,,Uganda,,UAE,Dubai,Singapore,Singapore,Laos,,Vietnam,,,,,,Transit Country3,2014,10-Jan-14,Mozambique,Maputo,0,0,0,0,Uganda,0,UAE,Dubai,Singapore,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Singapore,Singapore
455,1/19/2014,Rhino Horn,Thailand,Bangkok,,,,,,,Kenya,Nairobi,Thailand,Bangkok,,,,,Vietnam,Hanoi,,,,,Transit City2,2014,19-Jan-14,0,0,0,0,0,0,Kenya,Nairobi,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
456,2/1/2014,Rhino Horn,China,Shanghai,South Africa,,,,,,,,,,,,,,China,Shanghai,,,,,Destination City1,2014,1-Feb-14,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,China,Shanghai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Shanghai
457,3/10/2014,Rhino Horn,Vietnam,Ho Chi Minh City,,,,,,,,,,,,,,,,,,,,,#N/A,2014,10-Mar-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458,3/23/2014,Rhino Horn,Namibia,Windhoek,Namibia,Windhoek,,,,,South Africa,Johannesburg,,,,,,,China,Hong Kong,,,,,Origin City1,2014,23-Mar-14,Namibia,Windhoek,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Namibia,Windhoek
459,5/1/2014,Rhino Horn,Qatar,Doha,Mozambique,,,,,,Qatar,Doha,,,,,,,Vietnam,,,,,,Transit City1,2014,1-May-14,Mozambique,0,0,0,0,0,Qatar,Doha,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Qatar,Doha
460,5/1/2014,Rhino Horn,China,Guangzhou,Nigeria,Lagos,,,,,Qatar,Doha,,,,,,,China,Guangzhou,,,,,Destination City1,2014,1-May-14,Nigeria,Lagos,0,0,0,0,Qatar,Doha,0,0,0,0,0,0,China,Guangzhou,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Guangzhou
461,10/27/2014,Rhino Horn,Vietnam,Hanoi,Thailand,Bangkok,,,,,,,,,,,,,Vietnam,Hanoi,,,,,Destination City1,2014,27-Oct-14,Thailand,Bangkok,0,0,0,0,0,0,0,0,0,0,0,0,Vietnam,Hanoi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Hanoi
462,10/31/2014,Rhino Horn,South Africa,Johannesburg,Mozambique,Maputo,,,,,South Africa,Johannesburg,Qatar,Doha,,,,,Vietnam,Hanoi,,,,,Transit City1,2014,31-Oct-14,Mozambique,Maputo,0,0,0,0,South Africa,Johannesburg,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,South Africa,Johannesburg
463,11/1/2014,Rhino Horn,Vietnam,Hanoi,Thailand,Bangkok,,,,,,,,,,,,,Vietnam,Hanoi,,,,,Destination City1,2014,1-Nov-14,Thailand,Bangkok,0,0,0,0,0,0,0,0,0,0,0,0,Vietnam,Hanoi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Hanoi
464,1/26/2015,Rhino Horn,South Africa,Cape Town,South Africa,Cape Town,,,,,,,,,,,,,China,,,,,,Origin City1,2015,26-Jan-15,South Africa,Cape Town,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,South Africa,Cape Town
465,3/10/2015,Rhino Horn,Italy,Milan,Italy,Milan,,,,,,,,,,,,,China,,,,,,Origin City1,2015,10-Mar-15,Italy,Milan,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Italy,Milan
466,3/17/2015,Rhino Horn,Vietnam,Ho Chi Minh City,,,,,,,,,,,,,,,,,,,,,#N/A,2015,17-Mar-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
467,3/24/2015,Rhino Horn,South Africa,Cape Town,,,,,,,,,,,,,,,,,,,,,#N/A,2015,24-Mar-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
468,3/30/2015,Rhino Horn,Italy,Milan,Italy,Milan,,,,,,,,,,,,,China,Shanghai,,,,,Origin City1,2015,30-Mar-15,Italy,Milan,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Italy,Milan
469,4/1/2015,Rhino Horn,Mozambique,Maputo,,,,,,,Mozambique,Maputo,,,,,,,,,,,,,Transit City1,2015,1-Apr-15,0,0,0,0,0,0,Mozambique,Maputo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mozambique,Maputo
470,4/16/2015,Rhino Horn,Vietnam,Hanoi,France,,,,,,,,,,,,,,Vietnam,Hanoi,,,,,Destination City1,2015,16-Apr-15,France,0,0,0,0,0,0,0,0,0,0,0,0,0,Vietnam,Hanoi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Hanoi
471,4/28/2015,Rhino Horn,Mozambique,Maputo,,,,,,,,,,,,,,,Qatar,,,,,,#N/A,2015,28-Apr-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
472,5/1/2015,Rhino Horn,Mozambique,Maputo,,,,,,,,,,,,,,,,,,,,,#N/A,2015,1-May-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
473,5/15/2015,Rhino Horn,Kenya,Nairobi,Mozambique,Maputo,,,,,Kenya,Nairobi,,,,,,,Vietnam,Hanoi,,,,,Transit City1,2015,15-May-15,Mozambique,Maputo,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
474,6/8/2015,Rhino Horn,South Sudan,Juba,,,,,,,,,,,,,,,,,,,,,#N/A,2015,8-Jun-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
475,7/25/2015,Rhino Horn,Thailand,Bangkok,Uganda,Entebbe,,,,,Ethiopia,Addis Ababa,,,,,,,Thailand,Bangkok,,,,,Destination City1,2015,25-Jul-15,Uganda,Entebbe,0,0,0,0,Ethiopia,Addis Ababa,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
476,7/25/2015,Rhino Horn,Thailand,Bangkok,Ethiopia,,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2015,25-Jul-15,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
477,7/25/2015,Rhino Horn,China,Hong Kong,Mozambique,Pemba,,,,,South Africa,Johannesburg,,,,,,,China,Hong Kong,,,,,Destination City1,2015,25-Jul-15,Mozambique,Pemba,0,0,0,0,South Africa,Johannesburg,0,0,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
478,8/12/2015,Rhino Horn,Vietnam,Hanoi,,,,,,,South Korea,,,,,,,,Vietnam,Hanoi,,,,,Destination City1,2015,12-Aug-15,,0,0,0,0,0,South Korea,0,0,0,0,0,0,0,Vietnam,Hanoi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Hanoi
479,9/21/2015,Rhino Horn,China,Hong Kong,South Africa,Johannesburg,,,,,,,,,,,,,China,Hong Kong,,,,,Destination City1,2015,21-Sep-15,South Africa,Johannesburg,0,0,0,0,0,0,0,0,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
480,10/18/2015,Rhino Horn,DR Congo,Kinshasa,DR Congo,Kinshasa,,,,,France,Paris,,,,,,,Vietnam,Hanoi,,,,,Origin City1,2015,18-Oct-15,DR Congo,Kinshasa,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,DR Congo,Kinshasa
481,11/10/2015,Rhino Horn,Mozambique,Maputo,Mozambique,Maputo,,,,,,,,,,,,,,,,,,,Origin City1,2015,10-Nov-15,Mozambique,Maputo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mozambique,Maputo
482,11/30/2015,Rhino Horn,Uganda,Entebbe,Uganda,Entebbe,,,,,,,,,,,,,Vietnam,,,,,,Origin City1,2015,30-Nov-15,Uganda,Entebbe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Uganda,Entebbe
483,12/23/2015,Rhino Horn,South Africa,Johannesburg,South Africa,Johannesburg,,,,,,,,,,,,,,,,,,,Origin City1,2015,23-Dec-15,South Africa,Johannesburg,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,South Africa,Johannesburg
484,1/25/2016,Rhino Horn,Kenya,Nairobi,DR Congo,,,,,,Kenya,Nairobi,,,,,,,China,,,,,,Transit City1,2016,25-Jan-16,DR Congo,0,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
485,2/16/2016,Rhino Horn,Indonesia,Jakarta,Zambia,,,,,,UAE,Abu Dhabi,,,,,,,Indonesia,Jakarta,,,,,Destination City1,2016,16-Feb-16,Zambia,0,0,0,0,0,UAE,Abu Dhabi,0,0,0,0,0,0,Indonesia,Jakarta,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Jakarta
486,3/11/2016,Rhino Horn,Mozambique,Maputo,Mozambique,Maputo,,,,,Kenya,,,,,,,,,,,,,,Origin City1,2016,11-Mar-16,Mozambique,Maputo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mozambique,Maputo
487,5/2/2016,Rhino Horn,Mozambique,Maputo,Mozambique,Maputo,,,,,Kenya,Nairobi,,,,,,,,,,,,,Origin City1,2016,2-May-16,Mozambique,Maputo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mozambique,Maputo
488,5/16/2016,Rhino Horn,China,Hong Kong,South Africa,,,,,,,,,,,,,,China,Hong Kong,,,,,Destination City1,2016,16-May-16,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
489,7/31/2016,Rhino Horn,Vietnam,Ho Chi Minh City,,,,,,,,,,,,,,,Vietnam,Ho Chi Minh City,,,,,Destination City1,2016,31-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vietnam,Ho Chi Minh City,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Ho Chi Minh City
490,8/18/2016,Rhino Horn,South Africa,Johannesburg,South Africa,Johannesburg,,,,,,,,,,,,,China,Hong Kong,,,,,Origin City1,2016,18-Aug-16,South Africa,Johannesburg,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,South Africa,Johannesburg
491,9/23/2016,Rhino Horn,South Africa,Johannesburg,,,,,,,,,,,,,,,,,,,,,#N/A,2016,23-Sep-16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
492,3/24/2009,Ivory,Thailand,Bangkok,Uganda,Entebbe,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2009,24-Mar-09,Uganda,Entebbe,0,0,0,0,,,,,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
493,5/1/2009,Ivory,Belgium,,Guinea,,,,,,Belgium,,,,,,,,China,,,,,,#N/A,2009,1-May-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
494,6/1/2009,Ivory,China,Beijing,Zimbabwe,,,,,,,,,,,,,,China,Beijing,,,,,Destination City1,2009,1-Jun-09,Zimbabwe,,0,0,0,0,,,,,0,0,0,0,China,Beijing,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Beijing
495,6/11/2009,Ivory,China,Chengdu,USA,,,,,,China,Hong Kong,,,,,,,China,Chengdu,,,,,Destination City1,2009,11-Jun-09,USA,,0,0,0,0,China,Hong Kong,,,0,0,0,0,China,Chengdu,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Chengdu
496,8/21/2009,Ivory,Thailand,Bangkok,Uganda,,Kenya,,,,Qatar,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2009,21-Aug-09,Uganda,,Kenya,0,0,0,Qatar,,,,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
497,9/27/2009,Ivory,Ethiopia,Addis Ababa,Ethiopia,Addis Ababa,,,,,Kenya,Nairobi,,,,,,,Thailand,Bangkok,,,,,Origin City1,2009,27-Sep-09,Ethiopia,Addis Ababa,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Ethiopia,Addis Ababa
498,9/29/2009,Ivory,Kenya,Nairobi,Ethiopia,Addis Ababa,,,,,Kenya,Nairobi,,,,,,,Thailand,Bangkok,,,,,Transit City1,2009,29-Sep-09,Ethiopia,Addis Ababa,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
499,2/24/2010,Ivory,Thailand,Bangkok,Kenya,Nairobi,,,,,UAE,Dubai,Thailand,Bangkok,,,,,Laos,,,,,,Transit City2,2010,24-Feb-10,Kenya,Nairobi,0,0,0,0,UAE,Dubai,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
500,4/16/2010,Ivory,China,Wenzhou,,,,,,,Portugal,,,,,,,,China,Wenzhou,,,,,Destination City1,2010,16-Apr-10,,,0,0,0,0,Portugal,,,,0,0,0,0,China,Wenzhou,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Wenzhou
501,4/17/2010,Ivory,Thailand,Bangkok,Kenya,,,,,,Qatar,Doha,Thailand,Bangkok,,,,,Laos,,,,,,Transit City2,2010,17-Apr-10,Kenya,,0,0,0,0,Qatar,Doha,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
502,7/14/2010,Ivory,Thailand,Bangkok,Kenya,,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2010,14-Jul-10,Kenya,,0,0,0,0,,,,,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
503,8/23/2010,Ivory,Kenya,Nairobi,Uganda,Kampala,,,,,Kenya,Nairobi,,,,,,,China,Hong Kong,,,,,Transit City1,2010,23-Aug-10,Uganda,Kampala,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
504,8/26/2010,Ivory,Kenya,Nairobi,,,,,,,,,,,,,,,,,,,,,#N/A,2010,26-Aug-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
505,8/28/2010,Ivory,Thailand,Bangkok,Ethiopia,Addis Ababa,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2010,28-Aug-10,Ethiopia,Addis Ababa,0,0,0,0,,,,,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
506,12/11/2010,Ivory,Kenya,Nairobi,Malawi,,,,,,Kenya,Nairobi,,,,,,,Thailand,Bangkok,,,,,Transit City1,2010,11-Dec-10,Malawi,,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
507,12/25/2010,Ivory,Kenya,Nairobi,Mozambique,Maputo,,,,,Kenya,Nairobi,,,,,,,Thailand,Bangkok,,,,,Transit City1,2010,25-Dec-10,Mozambique,Maputo,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
508,1/17/2011,Ivory,Kenya,Nairobi,DR Congo,Kinshasa,,,,,Kenya,Nairobi,,,,,,,China,Guangzhou,,,,,Transit City1,2011,17-Jan-11,DR Congo,Kinshasa,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
509,1/9/2011,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,China,,,,,,Origin City1,2011,9-Jan-11,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
510,1/22/2011,Ivory,Republic of Congo,Brazzaville,Republic of Congo,Brazzaville,,,,,,,,,,,,,China,Beijing,,,,,Origin City1,2011,22-Jan-11,Republic of Congo,Brazzaville,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Republic of Congo,Brazzaville
511,2/1/2011,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,China,,,,,,Origin City1,2011,1-Feb-11,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
512,3/17/2011,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,China,,,,,,Origin City1,2011,17-Mar-11,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
513,4/11/2011,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,China,,,,,,#N/A,2011,11-Apr-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
514,4/14/2011,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2011,14-Apr-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
515,4/15/2011,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2011,15-Apr-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
516,4/28/2011,Ivory,Kenya,Nairobi,DR Congo,,,,,,Kenya,Nairobi,,,,,,,China,,,,,,Transit City1,2011,28-Apr-11,DR Congo,,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
517,5/2/2011,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,China,,,,,,Origin City1,2011,2-May-11,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
518,5/5/2011,Ivory,Kenya,Nairobi,Tanzania,,Mozambique,,,,Kenya,Nairobi,,,,,,,Nigeria,Lagos,,,,,Transit City1,2011,5-May-11,Tanzania,,Mozambique,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
519,5/21/2011,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,China,,,,,,Origin City1,2011,21-May-11,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
520,6/1/2011,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2011,1-Jun-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
521,6/18/2011,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2011,18-Jun-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
522,8/12/2011,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2011,12-Aug-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
523,8/29/2011,Ivory,Nigeria,Lagos,,,,,,,,,,,,,,,,,,,,,#N/A,2011,29-Aug-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
524,9/18/2011,Ivory,UAE,Dubai,,,,,,,UAE,Dubai,,,,,,,,,,,,,Transit City1,2011,18-Sep-11,,,0,0,0,0,UAE,Dubai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,UAE,Dubai
